"director_id";"genre";"prob"
15243;"Drama";1.0
15248;"Documentary";0.666667
15248;"Short";0.333333
15249;"Animation";1.0
15250;"Animation";0.857143
15250;"Short";1.0
15252;"Documentary";1.0
15254;"Animation";1.0
15254;"Comedy";1.0
15254;"Short";1.0
15255;"Animation";1.0
15255;"Comedy";0.5
15255;"Horror";0.5
15255;"Short";1.0
15256;"Drama";1.0
15257;"Short";1.0
15258;"Action";0.5
15258;"Adventure";0.5
15258;"Animation";1.0
15258;"Family";0.5
15258;"Fantasy";0.5
15258;"Sci-Fi";0.5
15259;"Comedy";1.0
15259;"Short";1.0
15260;"Documentary";1.0
15262;"Drama";1.0
15262;"Short";1.0
15263;"Comedy";1.0
15263;"Crime";1.0
15263;"Drama";1.0
15264;"Thriller";1.0
15265;"Crime";1.0
15265;"Drama";1.0
15266;"Short";1.0
15268;"Documentary";1.0
15268;"Short";0.75
15270;"Documentary";0.333333
15270;"Drama";0.333333
15270;"Short";0.333333
15271;"Drama";1.0
15271;"Mystery";1.0
15271;"Romance";1.0
15271;"Thriller";1.0
15272;"Documentary";0.625
15272;"Short";0.5
15273;"Thriller";1.0
15274;"Documentary";1.0
15275;"Drama";1.0
15275;"Short";1.0
15276;"Documentary";1.0
15276;"Drama";1.0
15277;"Sci-Fi";0.5
15277;"Short";0.5
15278;"Horror";1.0
15278;"Sci-Fi";1.0
15279;"Short";1.0
15280;"Documentary";1.0
15281;"Documentary";1.0
15283;"Adventure";1.0
15284;"Adventure";0.0833333
15284;"Comedy";0.166667
15284;"Drama";0.833333
15284;"Family";0.166667
15284;"Romance";0.0833333
15286;"Short";1.0
15287;"Comedy";1.0
15287;"Romance";1.0
15290;"Comedy";0.75
15290;"Crime";0.25
15290;"Documentary";0.25
15290;"Drama";0.5
15290;"Romance";0.25
15291;"Documentary";1.0
15292;"Comedy";1.0
15293;"Comedy";0.5
15293;"Drama";0.5
15293;"Short";0.5
15294;"Drama";1.0
15295;"Documentary";1.0
15296;"Action";0.5
15296;"Drama";0.5
15296;"Thriller";1.0
15297;"Action";1.0
15297;"Drama";1.0
15297;"Thriller";1.0
15298;"Adventure";0.0227273
15298;"Comedy";0.329545
15298;"Crime";0.318182
15298;"Drama";0.534091
15298;"Fantasy";0.0113636
15298;"Mystery";0.181818
15298;"Romance";0.0454545
15298;"Sci-Fi";0.0113636
15298;"Short";0.0795455
15298;"Western";0.0113636
15299;"Comedy";0.5
15299;"Drama";1.0
15299;"Short";0.5
15300;"Comedy";1.0
15301;"Comedy";1.0
15301;"Drama";1.0
15301;"Romance";1.0
15302;"Drama";1.0
15302;"Thriller";1.0
15305;"Comedy";1.0
15307;"Action";0.235294
15307;"Crime";0.352941
15307;"Drama";0.705882
15307;"Mystery";0.0588235
15307;"Sci-Fi";0.0588235
15307;"Western";0.235294
15309;"Short";1.0
15310;"Animation";1.0
15310;"Short";1.0
15311;"Documentary";1.0
15312;"Crime";1.0
15313;"Short";1.0
15314;"Drama";0.5
15314;"War";0.5
15314;"Western";0.5
15315;"Comedy";1.0
15316;"Action";1.0
15316;"Sci-Fi";1.0
15316;"Short";1.0
15317;"Comedy";0.5
15317;"Short";1.0
15320;"Drama";1.0
15321;"Short";1.0
15322;"Documentary";0.25
15322;"Drama";0.25
15322;"Music";1.0
15324;"Drama";1.0
15325;"Short";1.0
15326;"Documentary";0.5
15326;"Short";0.5
15328;"Action";0.0625
15328;"Adventure";0.0625
15328;"Comedy";0.125
15328;"Drama";0.8125
15328;"Romance";0.125
15328;"War";0.3125
15328;"Western";0.0625
15329;"Action";0.333333
15329;"Comedy";0.666667
15329;"Drama";0.333333
15329;"Romance";0.333333
15329;"War";0.333333
15332;"Drama";1.0
15333;"Drama";0.5
15333;"Family";0.5
15333;"Musical";0.5
15335;"Comedy";0.75
15335;"Crime";0.25
15335;"Drama";1.0
15336;"Short";1.0
15336;"Thriller";1.0
15337;"Drama";1.0
15337;"Short";1.0
15340;"Documentary";0.5
15340;"Drama";0.5
15341;"Action";0.5
15341;"Adventure";0.166667
15341;"Comedy";0.833333
15341;"Drama";0.166667
15341;"Western";0.5
15342;"Comedy";0.153846
15342;"Documentary";0.692308
15342;"Drama";0.153846
15342;"Short";0.692308
15343;"Action";0.0769231
15343;"Adventure";0.0769231
15343;"Comedy";0.153846
15343;"Crime";0.307692
15343;"Documentary";0.0769231
15343;"Drama";0.461538
15343;"Short";0.0769231
15343;"Thriller";0.153846
15344;"Drama";1.0
15345;"Action";0.030303
15345;"Adventure";0.0909091
15345;"Comedy";0.030303
15345;"Crime";0.121212
15345;"Drama";0.666667
15345;"Music";0.030303
15345;"Mystery";0.030303
15345;"Romance";0.0606061
15345;"Sci-Fi";0.121212
15345;"Thriller";0.181818
15346;"Short";1.0
15347;"Documentary";0.5
15347;"Drama";0.5
15348;"Documentary";1.0
15348;"Short";1.0
15350;"Drama";1.0
15351;"Drama";0.333333
15351;"Short";0.666667
15352;"Documentary";1.0
15353;"Animation";1.0
15353;"Short";1.0
15356;"Drama";0.333333
15356;"Horror";0.333333
15356;"Sci-Fi";0.333333
15356;"Thriller";0.333333
15358;"Short";1.0
15359;"Short";1.0
15360;"Documentary";0.5
15360;"Drama";0.5
15361;"Short";1.0
15363;"Short";1.0
15366;"Comedy";0.142857
15366;"Crime";0.142857
15366;"Drama";0.571429
15366;"Romance";0.142857
15366;"Short";0.142857
15367;"Family";1.0
15369;"Drama";0.25
15369;"Short";1.0
15369;"Thriller";0.25
15370;"Drama";1.0
15370;"Short";1.0
15372;"Drama";1.0
15373;"Short";1.0
15374;"Action";0.0909091
15374;"Adventure";0.0909091
15374;"Drama";0.909091
15374;"Family";0.181818
15374;"War";0.181818
15375;"Documentary";1.0
15375;"Music";1.0
15376;"Documentary";1.0
15376;"Short";1.0
15377;"Short";1.0
15378;"Drama";1.0
15380;"Animation";1.0
15380;"Short";1.0
15381;"Drama";1.0
15383;"Horror";1.0
15383;"Mystery";1.0
15383;"Thriller";1.0
15384;"Action";0.5
15384;"Short";1.0
15384;"Thriller";0.5
15386;"Comedy";1.0
15387;"Drama";0.666667
15387;"Family";0.333333
15388;"Drama";1.0
15388;"Thriller";1.0
15389;"Drama";1.0
15391;"Animation";0.666667
15391;"Family";0.333333
15391;"Short";0.666667
15392;"Short";1.0
15393;"Comedy";0.75
15393;"Short";0.5
15394;"Comedy";1.0
15394;"Short";1.0
15395;"Documentary";1.0
15396;"Short";1.0
15397;"Comedy";0.625
15397;"Drama";0.625
15397;"Family";0.125
15397;"Romance";0.25
15399;"Action";0.4
15399;"Adventure";0.2
15399;"Drama";0.4
15399;"Thriller";0.2
15399;"Western";0.2
15400;"Animation";1.0
15400;"Comedy";1.0
15400;"Short";1.0
15401;"Short";1.0
15402;"Animation";0.5
15402;"Short";1.0
15403;"Short";1.0
15405;"Short";1.0
15406;"Family";1.0
15407;"Horror";1.0
15408;"Adventure";0.02
15408;"Comedy";0.52
15408;"Crime";0.22
15408;"Drama";0.32
15408;"Fantasy";0.02
15408;"Romance";0.06
15408;"Short";0.02
15409;"Drama";1.0
15410;"Horror";1.0
15411;"Comedy";0.222222
15411;"Drama";0.740741
15411;"Family";0.037037
15411;"Fantasy";0.037037
15411;"Romance";0.037037
15411;"Short";0.0740741
15411;"Western";0.037037
15413;"Comedy";0.5
15413;"Drama";0.5
15414;"Comedy";1.0
15414;"Drama";1.0
15414;"Short";1.0
15416;"Action";0.0948276
15416;"Adventure";0.112069
15416;"Comedy";0.0517241
15416;"Crime";0.0603448
15416;"Documentary";0.00862069
15416;"Drama";0.25
15416;"Music";0.0172414
15416;"Musical";0.0431034
15416;"Mystery";0.0517241
15416;"Romance";0.00862069
15416;"Short";0.146552
15416;"Thriller";0.00862069
15416;"War";0.00862069
15416;"Western";0.508621
15417;"Short";1.0
15418;"Crime";0.333333
15418;"Mystery";0.666667
15418;"Thriller";1.0
15419;"Documentary";1.0
15422;"Documentary";1.0
15423;"Action";0.0833333
15423;"Adventure";0.0833333
15423;"Crime";0.416667
15423;"Drama";0.833333
15423;"Thriller";0.0833333
15424;"Comedy";1.0
15424;"Drama";1.0
15426;"Comedy";0.333333
15426;"Crime";0.333333
15426;"Short";0.333333
15427;"Comedy";1.0
15427;"Short";1.0
15429;"Short";1.0
15430;"Drama";0.333333
15430;"Short";1.0
15431;"Action";1.0
15431;"Short";1.0
15433;"Mystery";1.0
15434;"Animation";1.0
15434;"Short";0.5
15437;"Documentary";1.0
15437;"Short";1.0
15438;"Action";0.1875
15438;"Adventure";0.1875
15438;"Comedy";0.125
15438;"Crime";0.3125
15438;"Drama";0.5625
15438;"Horror";0.125
15438;"Mystery";0.125
15438;"Thriller";0.3125
15438;"War";0.0625
15438;"Western";0.0625
15439;"Comedy";0.333333
15439;"Documentary";0.333333
15439;"Drama";0.333333
15439;"Short";0.666667
15440;"Animation";0.5
15440;"Documentary";0.5
15440;"Short";1.0
15441;"Documentary";1.0
15442;"Documentary";1.0
15443;"Animation";1.0
15444;"Action";0.666667
15444;"Crime";0.333333
15444;"Fantasy";0.333333
15444;"Short";1.0
15444;"Thriller";0.333333
15445;"Short";1.0
15446;"Documentary";1.0
15446;"Short";1.0
15447;"Action";0.4
15447;"Crime";0.4
15447;"Drama";0.2
15447;"Horror";1.0
15447;"Mystery";0.2
15447;"Short";0.2
15447;"Thriller";0.6
15448;"Documentary";1.0
15449;"Documentary";0.5
15449;"Drama";0.5
15450;"Short";1.0
15452;"Documentary";1.0
15453;"Comedy";1.0
15455;"Short";1.0
15456;"Crime";0.333333
15456;"Drama";0.5
15456;"Horror";0.166667
15456;"Mystery";0.333333
15456;"Thriller";0.166667
15460;"Short";1.0
15462;"Romance";0.5
15462;"Short";0.5
15462;"Thriller";0.5
15463;"Animation";1.0
15464;"Short";1.0
15465;"Comedy";0.785714
15465;"Crime";0.0714286
15465;"Drama";0.0714286
15465;"Short";0.142857
15465;"Thriller";0.0714286
15467;"Romance";1.0
15468;"Adventure";1.0
15468;"Drama";1.0
15468;"Mystery";1.0
15468;"Romance";1.0
15469;"Documentary";1.0
15469;"Short";1.0
15470;"Thriller";1.0
15471;"Action";0.5
15471;"Comedy";0.5
15473;"Adventure";0.111111
15473;"Comedy";0.833333
15473;"Crime";0.111111
15473;"Drama";0.333333
15473;"Fantasy";0.0555556
15473;"Romance";0.222222
15473;"Sci-Fi";0.0555556
15473;"Short";0.111111
15475;"Short";1.0
15476;"Documentary";1.0
15476;"Music";1.0
15477;"Documentary";1.0
15477;"Musical";1.0
15478;"Action";0.2
15478;"Animation";0.2
15478;"Drama";0.4
15478;"Fantasy";0.2
15478;"Sci-Fi";0.2
15478;"Thriller";0.6
15479;"Adventure";0.2
15479;"Comedy";0.2
15479;"Drama";0.4
15479;"Music";0.2
15479;"Romance";0.2
15479;"Sci-Fi";0.2
15480;"Action";1.0
15480;"Adventure";1.0
15480;"Animation";1.0
15482;"Documentary";1.0
15485;"Comedy";1.0
15485;"Short";1.0
15488;"Comedy";0.333333
15488;"Horror";0.333333
15488;"Western";0.333333
15489;"Action";1.0
15491;"Adventure";0.25
15491;"Comedy";0.75
15491;"Drama";0.333333
15491;"Family";0.333333
15491;"Fantasy";0.166667
15491;"Musical";0.0833333
15491;"Mystery";0.0833333
15491;"Romance";0.25
15491;"Sci-Fi";0.0833333
15492;"Documentary";1.0
15493;"Animation";1.0
15493;"Comedy";1.0
15493;"Family";1.0
15493;"Short";1.0
15494;"Short";1.0
15496;"Drama";1.0
15496;"Romance";1.0
15498;"Short";1.0
15500;"Short";1.0
15501;"Documentary";0.75
15501;"Drama";0.25
15501;"Short";0.5
15504;"Short";1.0
15505;"Action";0.25
15505;"Comedy";0.25
15505;"Drama";0.25
15505;"Musical";0.25
15505;"Thriller";0.25
15508;"Drama";0.5
15508;"Family";0.5
15508;"Short";0.5
15510;"Adventure";0.25
15510;"Comedy";0.25
15510;"Drama";0.5
15510;"Romance";0.25
15511;"Action";0.666667
15511;"Adventure";0.333333
15511;"Comedy";0.333333
15511;"Crime";0.333333
15511;"Drama";0.333333
15512;"Documentary";1.0
15513;"Action";1.0
15513;"Horror";1.0
15513;"Mystery";1.0
15513;"Thriller";1.0
15514;"Comedy";1.0
15516;"Documentary";1.0
15517;"Documentary";0.142857
15517;"Drama";0.285714
15517;"Fantasy";0.142857
15517;"Short";0.571429
15520;"Short";1.0
15521;"Comedy";0.375
15521;"Documentary";0.125
15521;"Drama";0.375
15521;"Romance";0.125
15521;"Thriller";0.125
15522;"Documentary";0.666667
15522;"Drama";0.333333
15523;"Comedy";0.536585
15523;"Crime";0.0487805
15523;"Documentary";0.0487805
15523;"Drama";0.390244
15523;"Family";0.0243902
15523;"Music";0.0243902
15523;"Romance";0.0487805
15523;"Short";0.0243902
15523;"Thriller";0.0243902
15523;"War";0.0243902
15525;"Documentary";1.0
15526;"Comedy";0.5
15526;"Short";1.0
15527;"Drama";1.0
15527;"Short";0.666667
15528;"Short";1.0
15529;"Documentary";0.5
15529;"Musical";0.5
15529;"Short";0.5
15530;"Documentary";1.0
15530;"Short";1.0
15531;"Action";0.0714286
15531;"Comedy";0.142857
15531;"Documentary";0.714286
15531;"Family";0.0714286
15531;"Short";0.714286
15532;"Comedy";0.166667
15532;"Crime";0.333333
15532;"Drama";0.5
15532;"Fantasy";0.0277778
15532;"Horror";0.0277778
15532;"Music";0.0277778
15532;"Musical";0.0277778
15532;"Thriller";0.166667
15532;"War";0.0277778
15534;"Documentary";1.0
15535;"Drama";1.0
15535;"Romance";1.0
15536;"Drama";1.0
15537;"Comedy";1.0
15540;"Action";1.0
15540;"Horror";1.0
15540;"Thriller";1.0
15541;"Documentary";1.0
15541;"Short";1.0
15542;"Animation";1.0
15542;"Short";1.0
15544;"Drama";1.0
15545;"Documentary";1.0
15545;"Short";1.0
15546;"Short";1.0
15547;"Documentary";0.5
15547;"Drama";0.5
15547;"Mystery";0.5
15547;"Sci-Fi";0.5
15548;"Comedy";1.0
15548;"Crime";1.0
15548;"Short";1.0
15549;"Crime";0.0714286
15549;"Documentary";0.714286
15549;"Drama";0.142857
15549;"Short";0.0714286
15549;"Thriller";0.142857
15550;"Drama";1.0
15551;"Drama";0.666667
15551;"Short";0.333333
15552;"Comedy";1.0
15552;"Drama";0.333333
15552;"Romance";0.333333
15554;"Documentary";1.0
15556;"Short";1.0
15557;"Adventure";1.0
15557;"Family";1.0
15557;"Horror";1.0
15559;"Drama";1.0
15560;"Action";0.25
15560;"Crime";0.25
15560;"Drama";0.583333
15560;"Fantasy";0.0833333
15560;"Sci-Fi";0.166667
15560;"Thriller";0.0833333
15560;"Western";0.0833333
15561;"Comedy";1.0
15561;"Fantasy";1.0
15563;"Short";1.0
15564;"Comedy";1.0
15565;"Drama";1.0
15566;"Documentary";1.0
15567;"Documentary";1.0
15567;"Short";1.0
15568;"Documentary";1.0
15568;"Short";0.666667
15569;"Comedy";1.0
15570;"Drama";1.0
15570;"Short";1.0
15572;"Short";1.0
15574;"Short";1.0
15575;"Drama";1.0
15575;"Horror";0.5
15576;"Short";1.0
15578;"Comedy";0.5
15578;"Drama";0.5
15579;"Adventure";0.333333
15579;"Comedy";1.0
15579;"Fantasy";0.333333
15579;"Romance";0.333333
15580;"Drama";0.5
15580;"Short";1.0
15581;"Documentary";1.0
15582;"Documentary";1.0
15583;"Animation";0.888889
15583;"Comedy";0.777778
15583;"Documentary";0.111111
15583;"Family";0.111111
15583;"Short";0.888889
15584;"Documentary";1.0
15585;"Comedy";0.5
15585;"Drama";0.5
15585;"Fantasy";0.5
15585;"Romance";0.5
15585;"Short";1.0
15586;"Crime";0.125
15586;"Drama";0.5
15586;"Horror";0.375
15586;"Thriller";0.5
15587;"Documentary";1.0
15589;"Drama";1.0
15589;"Short";1.0
15590;"Animation";1.0
15590;"Short";1.0
15591;"Crime";1.0
15591;"Sci-Fi";1.0
15591;"Short";1.0
15591;"Thriller";1.0
15592;"Short";1.0
15593;"Action";0.25
15593;"Adventure";0.25
15593;"Drama";0.25
15593;"Short";0.25
15593;"Thriller";0.25
15594;"Action";0.25
15594;"Drama";0.25
15594;"Short";0.5
15595;"Drama";1.0
15595;"Short";1.0
15596;"Short";1.0
15597;"Music";1.0
15597;"Sci-Fi";1.0
15599;"Short";1.0
15600;"Documentary";1.0
15601;"Documentary";1.0
15602;"Comedy";1.0
15603;"Action";1.0
15603;"Short";1.0
15604;"Action";1.0
15604;"Short";1.0
15605;"Adventure";0.111111
15605;"Comedy";0.555556
15605;"Drama";0.333333
15605;"Romance";0.111111
15605;"Short";0.333333
15606;"Documentary";1.0
15606;"Short";1.0
15607;"Comedy";1.0
15607;"Short";1.0
15608;"Documentary";1.0
15610;"Short";1.0
15612;"Animation";0.5
15612;"Short";0.5
15613;"Drama";1.0
15613;"Romance";1.0
15613;"Short";0.5
15614;"Short";1.0
15615;"Action";1.0
15615;"Crime";1.0
15615;"Drama";1.0
15616;"Documentary";1.0
15617;"Comedy";1.0
15617;"Short";1.0
15618;"Adventure";1.0
15619;"Drama";1.0
15620;"Comedy";1.0
15620;"Crime";1.0
15620;"Drama";1.0
15621;"Crime";1.0
15622;"Comedy";0.142857
15622;"Crime";0.142857
15622;"Documentary";0.142857
15622;"Drama";0.285714
15622;"Sci-Fi";0.142857
15622;"Western";0.142857
15623;"Short";1.0
15625;"Comedy";0.5
15625;"Drama";0.5
15625;"Musical";0.5
15625;"Western";0.5
15626;"Romance";1.0
15626;"Short";1.0
15627;"Documentary";1.0
15628;"Comedy";1.0
15629;"Comedy";1.0
15629;"Drama";1.0
15630;"Short";1.0
15631;"Drama";1.0
15633;"Short";1.0
15634;"Documentary";1.0
15635;"Action";1.0
15635;"Crime";1.0
15635;"Drama";1.0
15635;"Short";1.0
15636;"Documentary";1.0
15637;"Adventure";0.230769
15637;"Comedy";0.307692
15637;"Drama";0.0769231
15637;"Music";0.153846
15637;"Musical";0.384615
15637;"Mystery";0.0769231
15637;"Romance";0.230769
15637;"Short";0.692308
15637;"Thriller";0.0769231
15637;"Western";0.153846
15638;"Crime";0.5
15638;"Drama";1.0
15638;"Thriller";0.5
15639;"Drama";0.5
15639;"Short";0.5
15640;"Short";1.0
15642;"Comedy";1.0
15642;"Short";1.0
15644;"Documentary";1.0
15644;"Music";0.5
15645;"Documentary";1.0
15646;"Comedy";0.5
15646;"Drama";0.5
15646;"Thriller";0.5
15647;"Documentary";1.0
15648;"Thriller";1.0
15650;"Short";1.0
15655;"Action";0.03125
15655;"Adventure";0.25
15655;"Comedy";0.125
15655;"Crime";0.03125
15655;"Drama";0.3125
15655;"Family";0.03125
15655;"Fantasy";0.1875
15655;"Horror";0.125
15655;"Mystery";0.15625
15655;"Romance";0.09375
15655;"Sci-Fi";0.1875
15655;"Thriller";0.09375
15656;"Animation";1.0
15656;"Comedy";1.0
15656;"Short";1.0
15662;"Documentary";1.0
15665;"Comedy";1.0
15665;"Short";1.0
15666;"Comedy";1.0
15666;"Musical";1.0
15666;"Short";1.0
15667;"Documentary";1.0
15671;"Sci-Fi";1.0
15671;"Thriller";1.0
15672;"Documentary";0.5
15672;"Drama";0.125
15672;"Short";0.25
15672;"Thriller";0.25
15673;"Drama";1.0
15674;"Crime";0.333333
15674;"Drama";0.333333
15674;"Thriller";0.333333
15674;"Western";0.333333
15679;"Short";1.0
15680;"Crime";0.166667
15680;"Drama";0.5
15680;"Horror";0.166667
15680;"Mystery";0.333333
15680;"Sci-Fi";0.166667
15680;"Thriller";0.666667
15680;"Western";0.166667
15682;"Drama";0.5
15682;"Short";1.0
15683;"Documentary";0.8
15683;"Short";0.4
15684;"Action";0.5
15684;"Adventure";0.5
15684;"Fantasy";0.5
15684;"Mystery";0.5
15684;"Sci-Fi";1.0
15684;"Thriller";0.5
15685;"Comedy";1.0
15685;"Drama";1.0
15685;"Romance";1.0
15686;"Drama";1.0
15686;"Short";1.0
15687;"Short";1.0
15689;"Drama";1.0
15689;"Short";1.0
15690;"Drama";1.0
15692;"Documentary";1.0
15693;"Documentary";1.0
15694;"Comedy";1.0
15696;"Drama";0.25
15696;"Short";1.0
15696;"Thriller";0.25
15697;"Short";1.0
15698;"Drama";1.0
15698;"Mystery";1.0
15698;"Romance";1.0
15698;"Sci-Fi";1.0
15698;"Short";1.0
15698;"Thriller";1.0
15701;"Documentary";0.333333
15701;"Short";1.0
15702;"Comedy";0.5
15702;"Drama";0.5
15703;"Documentary";1.0
15703;"Short";1.0
15705;"Drama";1.0
15705;"Romance";1.0
15706;"Comedy";0.5
15706;"Drama";0.5
15706;"Fantasy";0.5
15706;"Thriller";0.5
15707;"Action";0.1
15707;"Comedy";0.9
15707;"Drama";0.05
15707;"Horror";0.025
15707;"Musical";0.025
15707;"Romance";0.5
15707;"War";0.025
15709;"Documentary";1.0
15710;"Drama";1.0
15710;"Short";1.0
15711;"Documentary";0.5
15711;"Short";1.0
15712;"Documentary";1.0
15713;"Documentary";1.0
15714;"War";1.0
15715;"Short";1.0
15716;"Fantasy";1.0
15717;"Drama";1.0
15718;"Fantasy";1.0
15718;"Short";1.0
15721;"Sci-Fi";1.0
15721;"Thriller";1.0
15723;"Horror";1.0
15723;"Sci-Fi";1.0
15723;"Short";1.0
15723;"Thriller";1.0
15724;"Drama";1.0
15725;"Crime";0.166667
15725;"Drama";0.666667
15725;"Short";0.0833333
15725;"Thriller";0.25
15726;"Short";1.0
15727;"Adventure";0.0333333
15727;"Documentary";0.966667
15727;"Drama";0.0333333
15728;"Action";0.02
15728;"Adventure";0.12
15728;"Comedy";0.1
15728;"Documentary";0.2
15728;"Drama";0.68
15728;"Romance";0.04
15728;"Short";0.24
15728;"War";0.12
15728;"Western";0.06
15729;"Drama";1.0
15729;"Short";0.5
15731;"Drama";1.0
15731;"Thriller";1.0
15732;"Drama";0.25
15732;"Mystery";0.25
15732;"Short";1.0
15733;"Drama";1.0
15734;"Animation";1.0
15734;"Short";1.0
15735;"Short";1.0
15736;"Short";1.0
15737;"Horror";1.0
15737;"Sci-Fi";1.0
15738;"Documentary";1.0
15740;"Comedy";0.5
15740;"Drama";0.5
15741;"Comedy";1.0
15742;"Short";1.0
15743;"Drama";1.0
15745;"Drama";1.0
15745;"Family";0.333333
15746;"Action";0.0357143
15746;"Adventure";0.0595238
15746;"Comedy";0.27381
15746;"Crime";0.119048
15746;"Drama";0.595238
15746;"Musical";0.0357143
15746;"Mystery";0.047619
15746;"Romance";0.166667
15746;"Short";0.0357143
15746;"Thriller";0.0119048
15746;"War";0.0119048
15746;"Western";0.154762
15747;"Action";0.5
15747;"Adventure";0.5
15748;"Action";0.166667
15748;"Adventure";0.25
15748;"Comedy";0.0833333
15748;"Documentary";0.166667
15748;"Drama";0.333333
15748;"Family";0.166667
15748;"Horror";0.166667
15748;"Sci-Fi";0.333333
15748;"Thriller";0.0833333
15748;"Western";0.0833333
15749;"Comedy";1.0
15749;"Short";1.0
15751;"Sci-Fi";1.0
15754;"Comedy";0.4
15754;"Family";0.6
15754;"Thriller";0.2
15755;"Short";1.0
15756;"Drama";1.0
15756;"Thriller";0.5
15757;"Drama";1.0
15757;"Thriller";0.5
15760;"Comedy";0.333333
15760;"Romance";0.333333
15760;"Short";1.0
15761;"Adventure";0.5
15761;"Animation";1.0
15761;"Comedy";1.0
15761;"Family";0.5
15761;"Musical";0.5
15761;"Short";0.5
15762;"Action";0.4
15762;"Horror";0.4
15762;"Mystery";0.2
15762;"Thriller";0.2
15765;"Comedy";0.5
15765;"Horror";0.5
15766;"Documentary";1.0
15766;"Short";1.0
15767;"Short";1.0
15768;"Comedy";1.0
15768;"Drama";0.5
15768;"Short";0.5
15769;"Comedy";1.0
15769;"Short";0.5
15771;"Adventure";1.0
15771;"Animation";1.0
15771;"Comedy";0.5
15771;"Family";1.0
15771;"Musical";1.0
15772;"Comedy";0.233333
15772;"Drama";0.733333
15772;"Family";0.0666667
15772;"Fantasy";0.0666667
15772;"Musical";0.0333333
15772;"Romance";0.0666667
15772;"War";0.0333333
15772;"Western";0.1
15773;"Comedy";1.0
15774;"Documentary";1.0
15774;"Short";1.0
15775;"Adventure";1.0
15778;"Adventure";1.0
15780;"Animation";1.0
15780;"Family";1.0
15780;"Western";1.0
15781;"Animation";1.0
15781;"Short";1.0
15782;"Short";1.0
15784;"Action";0.333333
15784;"Fantasy";0.333333
15784;"Horror";0.333333
15784;"Sci-Fi";1.0
15785;"Adventure";1.0
15785;"Family";1.0
15786;"Drama";1.0
15786;"Family";0.333333
15786;"Romance";0.333333
15789;"Action";0.5
15789;"Sci-Fi";0.5
15791;"Animation";1.0
15792;"Comedy";0.0833333
15792;"Crime";0.166667
15792;"Drama";0.583333
15792;"Horror";0.166667
15792;"Mystery";0.166667
15792;"Sci-Fi";0.166667
15792;"Thriller";0.333333
15793;"Documentary";1.0
15795;"Crime";0.333333
15795;"Drama";1.0
15795;"Mystery";0.333333
15796;"Comedy";1.0
15796;"Short";0.5
15797;"Comedy";0.666667
15797;"Drama";0.333333
15797;"Romance";0.333333
15797;"Short";0.666667
15798;"Documentary";1.0
15799;"Animation";1.0
15799;"Short";1.0
15802;"Comedy";1.0
15802;"Horror";1.0
15802;"Short";1.0
15803;"Documentary";1.0
15803;"Short";1.0
15804;"Horror";1.0
15805;"Documentary";1.0
15806;"Comedy";1.0
15807;"Comedy";1.0
15807;"Family";0.5
15807;"Romance";0.5
15807;"Sci-Fi";0.5
15808;"Short";1.0
15809;"Comedy";0.5
15809;"Short";1.0
15809;"Western";0.5
15810;"Comedy";1.0
15810;"Short";1.0
15811;"Animation";1.0
15811;"Short";1.0
15812;"Comedy";1.0
15812;"Short";0.5
15814;"Comedy";0.391304
15814;"Crime";0.0434783
15814;"Documentary";0.217391
15814;"Drama";0.434783
15814;"Music";0.0434783
15814;"Mystery";0.0434783
15814;"Romance";0.217391
15814;"Short";0.0434783
15816;"Comedy";1.0
15816;"Music";1.0
15817;"Drama";1.0
15820;"Comedy";1.0
15820;"Horror";1.0
15821;"Comedy";1.0
15822;"Comedy";1.0
15822;"Crime";0.5
15822;"Short";1.0
15823;"Documentary";1.0
15823;"Short";1.0
15826;"Comedy";1.0
15827;"Animation";0.25
15827;"Fantasy";0.5
15827;"Short";0.5
15828;"Action";1.0
15828;"Drama";1.0
15828;"Horror";1.0
15828;"Sci-Fi";1.0
15828;"Thriller";1.0
15829;"Horror";1.0
15830;"Documentary";1.0
15830;"Short";1.0
15832;"Short";1.0
15838;"Short";1.0
15839;"Documentary";1.0
15840;"Adventure";0.0333333
15840;"Comedy";0.233333
15840;"Crime";0.366667
15840;"Drama";0.333333
15840;"Musical";0.0333333
15840;"Mystery";0.1
15840;"Romance";0.0666667
15840;"Short";0.266667
15842;"Comedy";1.0
15842;"Romance";1.0
15843;"Comedy";1.0
15843;"Drama";0.5
15843;"Short";0.5
15844;"Western";1.0
15845;"Action";0.153846
15845;"Comedy";0.384615
15845;"Crime";0.230769
15845;"Drama";0.692308
15845;"Family";0.0769231
15845;"Romance";0.0769231
15846;"Drama";1.0
15846;"Short";1.0
15847;"Mystery";0.5
15847;"Thriller";1.0
15848;"Comedy";1.0
15850;"Drama";1.0
15852;"Drama";0.5
15852;"Horror";0.5
15852;"Romance";0.5
15853;"Adventure";0.5
15853;"Documentary";0.5
15853;"Drama";0.166667
15853;"Fantasy";0.166667
15853;"Horror";0.166667
15853;"Sci-Fi";0.166667
15853;"Thriller";0.166667
15853;"War";0.166667
15854;"Horror";1.0
15854;"Sci-Fi";1.0
15855;"Horror";1.0
15858;"Crime";1.0
15858;"Drama";1.0
15859;"Drama";1.0
15860;"Adventure";1.0
15860;"Fantasy";1.0
15860;"War";1.0
15862;"Action";0.047619
15862;"Adventure";0.047619
15862;"Animation";0.142857
15862;"Comedy";0.0952381
15862;"Crime";0.047619
